Unnamed: 0,STATE,DISTRICT,COLLEGE NAME,INTERNATIONAL DIAL CODE ,ADDRESS,DEPARTMENTS,HOD/FACULTY DETAILS,EMAIL ID,PHONE NUMBER,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
1812,PUNJAB,LUDHIANA,GURU NANAK DEV ENGINEERING COLLEGE,1-2813898281,"GILL PARK, GILL ROAD, LUDHIANA","Civil engineering
Mechanical engineering
Computer Science & Engineering
Electrical engineering",,,,,,,
1813,PUNJAB,MOHALI,QUEST INFOSYS FOUNDATION GROUP OF INSTITUTIONS,1-2813905321,"JHANJERI, (NEAR LANDRAN) CHANDIGARH-FATEHGARH SAHIB HIGHWAY, MOHALI-140307","Computer Science and Engineering
Civil Engineering
Mechanical Engineering
Electronics and Communications Engineering",,,,,,,
1814,PUNJAB,JALANDHAR,UNIVERSITY INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2813927178,"KHIALA , P.O. PADHIANA JALANDHAR PIN CODE- 144030 STATE PUNJAB","Bio Technology
Civil Engineering
Computer Science & Engineering
Electrical & Electronics Engineering
Electronics & Communication Engineering
Electronics & Instrumentation Engineering
Information Technology
Instrumentation Engineering
Mechanical Engineering
Production Engineering",,,,,,,
1815,PUNJAB,KAPURTHALA,ANAND COLLEGE OF ENGINEERING & MANAGEMENT,1-2813928973,"OPPOSITE RAIL COACH FACTORY, SULTANPUR ROAD, KAPURTHALA","Mechanical Engineering
Civil Engineering
Information Technology
Electronics and Communications Engineering
Computer Science and Engineering",,,,,,,
1816,PUNJAB,BATHINDA,AKLIA EDUCATIONAL AND RESEARCH SOCIETY GROUP OF INSTITUTIONS,1-2813935654,"VILLAGE AKLIA KALAN, P. O. GONIANA MANDI, BATHINDA","Mechanical Engineering 
Civil Engineering 
Electrical and Electronics Engineering 
Computer Science and Engineering",,,,,,,
1817,PUNJAB,TARAN TARAN,SHIV SHANKAR INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2813942513,"CHUSLEWAL MORH PATTI, TARAN TARAN (PUNJAB)","Civil Engineering   
Computer Science & Engineering
Electronics & Communication Engineering   	
Mechanical Engineering   ",,,,,,,
1818,PUNJAB,PATIALA,GURUKUL VIDYAPEETH INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813948101,"CHANDIGARH-PATIALA NATIONAL HIGHWAY, VILLAGE RAMNAGAR, P.O. JHANSLA, TEHSIL RAJPURA, DIST. PATIALA (PB) PIN CODE 104601","Aeronautical Engineering	  
Aerospace Engineering	  
Civil Engineering	  
Computer Science & Engineering	  
Electronics & Communication Engineering	  
Information Technology	  
Marine Engineering	  
Mechanical Engineering	  
Petroleum Engineering	  ",,,,,,,
1819,PUNJAB,PATIALA,THAPAR UNIVERSITY,1-2813959492,"THAPAR TECHNOLOGY CAMPUS, BHADSON ROAD","*Biotechnology
*Chemical Engineering
*Civil Engineering
*Computer Engineering
*Computer Engineering (Hons in Machine Learning and Data Analytics)
*Computer Engineering (Hons in Computer Animation and Gaming)
*Software Engineering And Management
*Electronics & Communication Engineering
*Electronics (Instrumentation & Control) Engineering
*Electrical Engineering
*Mechatronics Engineering
*Mechanical Engineering
*Mechanical Production Engineering
* Electronics and Computers",,,,,,,
1820,PUNJAB,S.A.S NAGAR,SUS ENGINEERING COLLEGE,1-2813973041,"VILLAGE-TANGORI, P.O.-MOTEMAJRA (VIA MANAULI), TEH. & DISTT. - SAS NAGAR","Bio-Technology
Computer Science and Engineering
CAD/CAM
Information Technology
Electronics and Communications Engineering",,,,,,,
1821,PUNJAB,FIROZPUR,DEV RAJ GROUP'S TECHNICAL CAMPUS,1-2813977992,"VILLAGE DASTUL SAHIB WALA, ZIRA ROAD","Civil Engineering   
Computer Science & Engineering   
Electrical Engineering   
Electronics & Communication Engineering   
Mechanical Engineering   ",,,,,,,
1822,PUNJAB,MUKATSAR,"MALOUT INSTITUTE OF MANAGEMENT AND INFORMATION TECHNOLOGY, MALOUT",1-2813984449,"MALOUT INSTITUTE OF MANAGEMENT AND INFORMATION TECHNOLOGY, GREEN FIELD ENCLAVE, NEAR NEW GRAIN MARKET, MALOUT, 152107, DISTT. MUKTSAR, PUNJAB","Computer Science and Engineering
Information Technology
ECE
Mechanical Engineering",,,,,,,
1823,PUNJAB,AMRITSAR,"SAI INSTITUTE OF ENGINEERING & TECHNOLOGY,MANAWALA, AMRITSAR",1-2813989319,"SAI INSTITUTE OF ENGINEERING & TECHNOLOGY, NEAR CIVIL HOSPITAL, V.P.O MANAWALA, AMRITSAR","ME,CE ECE and CSE",,,,,,,
1824,PUNJAB,MOGA,BIS COLLEGE OF ENGINEERING & TECHNOLOGY,1-2813997283,"V.P.O. GAGRA, KOT ISE KHAN TEHSIL & DISTT. MOGA.","CIVIL ENGINEERING 
COMPUTER SCIENCE AND ENGINEERING 
ELECTRONICS & COMMUNICATION ENGINEERING 
MECHANICAL ENGINEERING 
INFORMATION TECHNOLOGY",,,,,,,
1825,PUNJAB,AMRITSAR,M K EDUCATION SOCIETIE'S GROUP OF INSTITUTIONS,1-2814071896,"AMRITSAR PUNJAB,","Civil Engineering
Computer Science and Engineering
Electronics and Communications Engineering
Mechanical Engineering",,,,,,,
1826,PUNJAB,GURDASPUR,TAWI ENGINEERING COLLEGE,1-2814086341,"SHAHPUR KANDI, TEH. DHAR KALAN.","CIVIL ENGINEERING 
COMPUTER SCIENCE AND ENGINEERING 
ELECTRICAL ENGINEERING 
ELECTRONICS & COMMUNICATION ENGINEERING 
MECHANICAL ENGINEERING",,,,,,,
1827,PUNJAB,FIROZPUR,SHAHEED BHAGAT SINGH STATE TECHNICAL CAMPUS,1-2814091849,"MOGA ROAD, NH-95, FEROZEPUR-PUNJAB-152004","Chemical Engineering
Computer Science & Engineering
Civil Engineering
Electronics & Communication Engineering
Electrical Engineering
Mechanical Engineering",,,,,,,
1828,PUNJAB,GURDASPUR,SRI SAI COLLEGE OF ENGG. & TECH,1-2814098074,"V.P.O. BADHANI , DISTRICT GURDASPUR- 145001 PATHANKOT PUNJAB","ME,CE ECE and CSE",,,,,,,
1829,PUNJAB,RUPNAGAR,INSTITUTE OF ENGINEERING & TECHNOLOGY-BHADDAL (ROPAR),1-2814104837,VILLAGE BHADDAL POST OFFICE MIANPUR DISTT. ROPAR 140108 PUNJAB,"B.Tech (Civil Engineering)
B.Tech. (Computer Science Engineering)
B.Tech (Electrical Engineering)
B.Tech (Electronics & Communication Engineering)
B.Tech (Mechanical Engineering)",,,,,,,
1830,PUNJAB,HOSHIARPUR,MODERN GROUP OF COLLEGES,1-2814113083,"VILLAGE PANDORI BHAGAT,MANSAR HAJIPUR ROAD,MUKERIAN DISTRICT HOSIHARPUR","Automobile Engineering
Civil Engineering 
Computer Science & Engineering
Electrical Engineering
Mechanical Engineering",,,,,,,
1831,PUNJAB,PATIALA,BAHRA GROUP OF INSTITUTION,1-2814117596,"PATIALA-SANGRUR NATIONAL HIGHWAY,VILLAGE BHEDPURA,TEHSIL & DISTRICT PATIALA,PUNJAB","Computer Science & Engineering   	
Electrical Engineering   	
Electronics & Communication Engineering
Information Technology   	
Mechanical Engineering   ",,,,,,,
1832,PUNJAB,PATIALA,SURYA EDUCATIONAL AND CHARITABLE TRUST GROUP OF INSTITUTES,1-2814128253,"BAPROR,NH-1,TEHSIL - RAJPURA DISTT. PATIALA PUNJAB","Architecture
Electronics & Communication Engineering
Civil Engineering
Computer Science & Engineering
Construction Engineerng and Management
Electronics & Communication Engineering
Mechanical Engineering",,,,,,,
1833,PUNJAB,LUDHIANA,BHUTTA COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814132321,ALAMGIR RARA SAHIB ROAD. VPO BHUTTA. DISTRICT: LUDHIANA.,"Computer Science and Engineering,
ECE,
Mechanical Engineering,
Electrical Engineering",,,,,,,
1834,PUNJAB,MUKATSAR,GURU TEG BAHADUR KHALSA INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2814133016,"VPO. CHHAPIANWALI, TEHSIL MALOUT, DISTRICT MUKTSAR PUNJAB-152107","Electrical Engineering
Electronics & Communication Engineering
Civil Engineering 
Mech Engineering 
Computer Science Engineering",,,,,,,
1835,PUNJAB,S.A.S NAGAR,DOABA WOMEN INSTIUTE OF ENGINEERING & TECHNOLOGY,1-2814142333,"VILL - GHATAUR, PO - ALLAPUR, TEHSIL - KHARAR DISTT - MOHALI, PUNJAB","Computer Science and Engineering
Information Technology
Civil Engineering
Mechanical Engineering
ECE
Electrical Engineering
Electronics and Instrumentation
Chemical Engineering",,,,,,,
1836,PUNJAB,PATIALA,SECT GROUP OF INSTITUTES,1-2814146698,"NH1, BAPROR, TEHSIL RAJPURA, DISTT. PATIALA","Civil Engineering ( Post Graduate )
ECE ( Post Graduate )
Mechanical Engineering ( Post Graduate )
Civil Engineering ( Under Graduate )
Computer And Communication Engineering ( Under Graduate )
Computer Science And Engineering ( Under Graduate )
ECE ( Under Graduate )
Information Technology ( Under Graduate )
Mechanical Engineering ( Under Graduate )
Business Administration ( Post Graduate )",,,,,,,
1837,PUNJAB,GURDASPUR,GOLDEN COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814162199,"PREM NAGAR, GURDASPUR, PUNJAB 143521","Civil Engineering
Computer Science & Engineering
Electronics & Communication Engineering
Information Technology
Mechanical Engineering",,,,,,,
1838,PUNJAB,SHAHID BHAGAT SINGH NAGAR,"DOABA KHALSA TRUST GROUP OF INSTITUTIONS,1.FACULTY OF ENGINEERING,2.FACULTY OF MANAGEMENT",1-2814174757,VILL. CHHOKRAN P.O. RAHON DISTT. NAWANSHAHAR PUNJAB,"B.E.(CIVIL ENGINEERING)	
B.E.(COMPUTER SCIENCE AND ENGINEERING)	
B.E.(ELECTRICAL ENGINEERING)
B.E.(ECE)
B.E.(MECHANICAL ENGINEERING)",,,,,,,
1839,PUNJAB,HOSHIARPUR,GURU NANAK INSTITUTE OF ENGINEERING & MANAGEMENT,1-2814187438,"NAUSHEHRA, DALEWAL, DISTT. HOSHIARPUR","Mechanical Engineering
Electronics and Communications Engineering
Computer Science and Engineering
Electrical Engineering",,,,,,,
1840,PUNJAB,MOHALI,"UNIVERSAL GROUP OF INSTITUTIONS (UNIVERSAL SCHOOL OF ENGG., UNIVERSAL BUSINESS SCHOOL)",1-2814193895,"UNIVERSAL GROUP OF INSTITUTIONS, VILL: BALLOPUR, LALRU-HANDESRA ROAD, LALRU MANDI","Civil Engineering	  	
Computer Science & Engineering	
Electrical & Electronics Engineering	  	
Electronics & Communication Engineering	
Mechanical Engineering	  ",,,,,,,
1841,PUNJAB,BARNALA,"ARYABHATTA GROUP OF INSTITUTES,BARNALA",1-2814207980,"NH-71, BARNALA-BAJAKHANA ROAD, CHEEMA-JODHPUR","Computer Science & Engineering
Electronics & Communication Engineering
Mechanical Engineering
Electrical Engineering",,,,,,,
1842,PUNJAB,PATIALA,SURYA WORLD TECHNICAL CAMPUS,1-2814213755,"BAPROR,NH-1,TEHSIL - RAJPURA DISTT. PATIALA PUNJAB","Civil Engineering	  
Computer Science & Engineering	  
Construction Engineering
Electrical & Electronics Engineering	  
Electronics & Communication Engineering	  
Information Technology	  
Mechanical Engineering	  ",,,,,,,
1843,PUNJAB,MOGA,NORTH WEST INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2814217587,VILLAGE DHUDIKE DIST. MOGA PUNJAB,"Civil Engineering	  	
Computer Science & Engineering	  	
Electronics & Communication Engineering	  
Information Technology	  
Mechanical Engineering	 ",,,,,,,
1844,PUNJAB,MOHALI,SWAMI PARMANAND ENGINEERING COLLEGE,1-2814219565,VILL. JAULAN KALAN TEH. DERA BASSI DISTT. MOHALI(PUNJAB),"Civil Engineering	  	
Computer Science & Engineering	  	
Electronics & Communication Engineering	  
Mechanical Engineering	  ",,,,,,,
1845,PUNJAB,MOHALI,PUNJAB COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814220981,"VILLAGE MALAKPUR, LALRU MANDI DISTRICT SAS NAGAR (MOHALI) PUNJAB-140501","BTech in Mechanical Engineering
BTech in Electronics & Communications
BTech in Electrical Engineering
BTech in Computer Science & Engineering
BTech in Civil Engineering",,,,,,,
1846,PUNJAB,JALANDHAR,CT INSTITUTE OF TECHNOLOGY & RESEARCH,1-2814238858,"GREATER KAILASH, G.T ROAD , MAQSUDAN, JALANDHAR 144008 PUNJAB INDIA"," Civil Engineering	
 Computer Sc. & Engineering	
 Electronics & Communication Engineering	
 Electrical Engineering	
 Electrical & Electronics Engineering	
 Automobile Engineering	
 Information Technology	
 Mechanical Engineering",,,,,,,
1847,PUNJAB,JALANDHAR,LYALLPUR KHALSA COLLEGE OF ENGINEERING,1-2814240594,CANTT ROAD JALANDHAR,"Civil Engineering	  
Computer Science & Engineering	  
Electronics & Communication Engineering	  
Mechanical Engineering	  ",,,,,,,
1848,PUNJAB,JALANDHAR,"CT INSTIUTTE OF ENGINEERING, MANAGEMENT & TECHNOLOGY",1-2814245567,"VILLAGE SHAHPUR, P.O. UDOPUR, VIA JAMSHER KHAS, TEHSIL JALANDHAR, DISTT. JALANDHAR-144020","CIVIL ENGINEERING 
AUTOMOBILE ENGINEERING 
COMPUTER SCIENCE AND ENGINEERING 
ELECTRICAL ENGINEERING 
ELECTRONICS & COMMUNICATION ENGINEERING 
MECHANICAL ENGINEERING 
INFORMATION TECHNOLOGY",,,,,,,
1849,PUNJAB,SHAHID BHAGAT SINGH NAGAR,IITT COLLEGE OF ENGINEERING POJEWAL PB,1-2814252725,GTB STATE HIGHWAY DISTT. SBS NAGAR PUNJAB,"B.E.(BIOTECHNOLOGY)	
M.B.A.(BUSINESS ADMINISTRATION)	
B.E.(CHEMICAL ENGINEERING)
M.E.(COMPUTER SCIENCE AND ENGINEERING)	
B.E.(COMPUTER SCIENCE AND ENGINEERING)	
M.E.(ELECTRONICS AND COMMUNICATIONS ENGINEERING)	
B.E.(ELECTRONICS AND COMMUNICATIONS ENGINEERING)	
B.E.(ELECTRONICS AND INSTRUMENTATION ENGINEERING)	
B.E.(INFORMATION TECHNOLOGY)",,,,,,,
1850,PUNJAB,MOHALI,SHAHEED UDHAM SINGH COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814265051,"TANGORI, P.O. MOTEMAJRA MOHALI (SAS NAGAR)","Bio-Technology
Computer Science and Engineering
CAD/CAM
Information Technology
Electronics and Communications Engineering",,,,,,,
1851,PUNJAB,FATEHGARH SAHIB,BABA BANDA SINGH BAHADUR ENGINEERING COLLEGE,1-2814267057,"FATEHGARH SAHIB-140407, PUNJAB","Computer Sci. & Engineering
Electrical Engineering
Electronics & Comm. Engineering
Information Technology
Mechanical Engineering
Civil Engineering
Agriculture Engineering",,,,,,,
1852,PUNJAB,FIROZPUR,GHUBAYA COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814290553,"VILLAGE - SUKHERA BODLA, P.O. LAMOCHAR KALAN, TEH. JALALABAD(WEST)","Civil Engineering	
Computer Science & Engineering	  
Electronics & Communication Engineering	 
Mechanical Engineering	  ",,,,,,,
1853,PUNJAB,KAPURTHALA,RAMGARHIA INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2814297150,"REC COMPLEX, P.O SATNAMPURA, PHAGWARA DISTT: KAPURTHALA PIN CODE: 144402","Civil Engineering	  	
Computer Science & Engineering	  
Electronics & Communication Engineering	  
Information Technology	  
Mechanical Engineering	  ",,,,,,,
1854,PUNJAB,LUDHIANA,GULZAR COLLEGE OF ENGINEERING,1-2814298235,"G.T.ROAD, VILLAGE LIBRA, TEHSIL KHANNA, DISTT - LUDHIANA (PUNJAB),","CIVIL ENGINEERING
AUTOMOBILE ENGINEERING
COMPUTER SCIENCE AND ENGINEERING
ELECTRICAL AND ELECTRONICS ENGINEERING
ELECTRONICS & COMMUNICATION ENGINEERING
MECHANICAL ENGINEERING
INFORMATION TECHNOLOGY
AUTOMATION & ROBOTICS ENGINEERING",,,,,,,
1855,PUNJAB,LUDHIANA,GULZAR GROUP OF INSTITUTIONS,1-2814308467,"G.T.ROAD, VILLAGE LIBRA, TEHSIL KHANNA, DIST. LUDHIANA (PUNJAB)","Automation & Robotics
Civil Engineering
Mechanical Engineering
Automobile Engineering
Information Technology
Computer Science & Engineering
Electronics & Electrical Engineering
Electronics & Communication Engineering",,,,,,,
1856,PUNJAB,MOHALI,UNIVERSITY SCHOOL OF ENGINNERING AND TECHNOLOGY FOR WOMEN,1-2814316021,"V.P.O SAHAURAN, KHARAR","Electronics & Communication Engineering
Information Technology
Computer Science & Engineering",,,,,,,
1857,PUNJAB,JALANDHAR,CT INSTITUTE OF TECHNOLOGY,1-2814321762,"VILL. SHAHPUR, P.O. UDOPUR, VIA JAMSHER KHAS, DISTT. JALANDHAR PIN-144020","Mechanical engineering
Electrical and electronics engineering
Civil engineering
Computer science engineering
ECE
Information technology
Automobile Engineering",,,,,,,
1858,PUNJAB,GURDASPUR,"BEANT COLLEGE OF ENGINEERING & TECHNOLOGY,GURDASPUR",1-2814337839,"POST BOX NO. 13, VILLAGE BARIAR","Mechanical Engineering Chemical Engineering, Computer Science and Engineering, ECE, Information Technology, Civil Engineering, Bio Technology",,,,,,,
1859,PUNJAB,MANSA,BHARAT GROUP OF COLLEGES,1-2814339279,"VILLAGE KHERA KHURD, DELHI ROAD, SARDULGARH DIST. MANSA (PUNJAB)","Civil Engineering	  	
Computer Science & Engineering	  
Electrical Engineering	  
Electronics & Communication Engineering	
Mechanical Engineering	 ",,,,,,,
1860,PUNJAB,SANGRUR,BABA HIRA SINGH BHATTAL INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2814345045,"SUNAM-JAKHAL ROAD, LEHRAGAGA-148031, DISTRICT SANGRUR, PUNJAB","Computer Science & Engg.	
Mechanical Engg.	
Electronics & Communication Engg	
Electrical Engg.",,,,,,,
1861,PUNJAB,AMRITSAR,"AMRITSAR COLLEGE OF ENGINEERING & TECHNOLOGY, AMRITSAR",1-2814353568,"12KM STONE, AMRITSAR JALANDHAR GT ROAD, ROAD, AMRITSAR","Civil Engineering, Computer Science and Engineering, ECE, Electrical Engineering ",,,,,,,
1862,PUNJAB,HOSHIARPUR,RAYAT BAHRA INSTITUTE OF ENGINEERING AND NANO-TECHNOLOGY,1-2814360110,"EDUCATION CITY, V.BOHAN HOSHIARPUR","CIVIL ENGINEERING 
COMPUTER SCIENCE AND ENGINEERING 
ELECTRONICS & COMMUNICATION ENGINEERING 
MECHANICAL ENGINEERING 
INFORMATION TECHNOLOGY",,,,,,,
1863,PUNJAB,SANGRUR,ASRA COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814361734,"PATIALA SANGRUR HIGHWAY, NH 64 VILLAGE RAJPURA (NEAR CHANNO) TEHSIL BHAWANIGARH DIST. SANGRUR (PUNJAB)","Department of Computer Science
Department of Mechanical Engineering
Department of ECE
Department of Civil Engineering",,,,,,,
1864,PUNJAB,MOHALI,SWAMI PARMANAND COLLEGE OF ENGG & TECH,1-2814379628,VILL JAULAN KALAN,"Civil Engineering   
Computer Science & Engineering   	
Electronics & Communication Engineering 
Mechanical Engineering   ",,,,,,,
1865,PUNJAB,PATIALA,SWIFT TECHNICAL CAMPUS,1-2814384994,VILLAGE - GHAGGAR SARAI NH - 1 TEHSIL - RAJPURA DISTT. - PATIALA,"Automobile Engineering   
Civil Engineering   
Computer Science & Engineering   
Electronics & Computer Engineering
Mechanical Engineering   ",,,,,,,
1866,PUNJAB,MOHALI,CGC COLLEGE OF ENGINEERING,1-2814407223,"V.P.O. LANDRAN, DISTT. MOHALI.","COMPUTER SCIENCE AND ENGINEERING
ELECTRONICS & COMMUNICATION ENGINEERING
MECHANICAL ENGINEERING
INFORMATION TECHNOLOGY",,,,,,,
1867,PUNJAB,PATIALA,GIAN JYOTI GROUP OF INSTITUTIONS,1-2814407796,BANUR AMBALA ROAD,"Civil Engineering  
Computer Science & Engineering  
Electrical & Electronics Engineering   	
Electronics & Communication Engineering   	
Mechanical Engineering   ",,,,,,,
1868,PUNJAB,BARNALA,KINGS GROUP OF INSTITUTIONS,1-2814427380,"PATTI ROAD, NEAR TARAKSHEEL CHOWK, BARNALA","Civil Engineering   
Computer Science & Engineering   
Electrical Engineering   
Electronics & Communication Engineering   
Information Technology   
Mechanical Engineering   ",,,,,,,
1869,PUNJAB,MOHALI,PUNJAB INSTITUTE OF ENGINEERING & APPLIED RESEARCH,1-2814450535,"VILLAGE MALAKPUR, LALRU MANDI DISTT. SAS NAGAR (MOHALI) PUNJAB -140501","BTech in Mechanical Engineering
BTech in Electronics & Communications
BTech in Electrical Engineering
BTech in Computer Science & Engineering
BTech in Civil Engineering",,,,,,,
1870,PUNJAB,PATIALA,ARYANS COLLEGE OF ENGINEERING (ACE),1-2814454490,"VILL. THUHA (BANUR) CHANDIGARH-PATIALA HIGHWAY, NEAR CHANDIGARH, TEHSIL RAJPURA, DIST. PATIALA (PB)","Civil Engineering ( Under Graduate )
Computer Science And Engineering ( Under Graduate )
Electrical And Electronics Engineering ( Under Graduate )
Electrical Engineering ( Under Graduate )
ECE ( Under Graduate )
Mechanical Engineering ( Under Graduate )",,,,,,,
1871,PUNJAB,MOHALI,"UNIVERSITY INSTITUTE OF EMERGING TECHNOLOGIES (UIET), GHARUAN",1-2814455439,V.P.O.GHARUAN TESHIL KHARAR DISTT. MOHALI,"Biotechnology, Computer Science & Engineering, Electrical & Electronics Engineering, Electronics & Communication Engineering, Information Technology, and Mechanical Engineering",,,,,,,
1872,PUNJAB,MOHALI,CHANDIGARH ENGINEERING COLLEGE,1-2815744470,V.P.O.LANDRAN TEHSIL- KHARAR DISTT. MOHALI,"M.Tech (Computer Science & Engineering)
M.Tech (System Software)
M.Tech (Information Technology)
M.Tech (Information Security)
M.Tech (Electronics & Communication Engineering)
M.Tech (VLSI Design)
M.Tech (Mechanical Engineering)
B. Tech (Computer Science & Engineering)
B. Tech (Information Technology)
B. Tech (Electronics & Communication Engineering)
B. Tech (Mechanical Engineering)",,,,,,,
1873,PUNJAB,MUKATSAR,BHAI MAHA SINGH COLLEGE OF ENGINEERING,1-2816413704,VILLAGE UDEKARAN KOTKAPURA ROAD MUKTSAR,"AUTOMOBILE ENGINEERING
COMPUTER SCIENCE AND ENGINEERING
ELECTRONICS & COMMUNICATION ENGINEERING
MECHANICAL ENGINEERING",,,,,,,
1874,PUNJAB,SANGRUR,BHAI GURDAS INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2816416104,MAIN PATIALA ROAD,"Electronics & Communication Engineering
Computer Science and Engineering
Information Technology
Mechanical Engineering
Electrical Engineering
Civil Engineering
Food Technology",,,,,,,
1875,PUNJAB,FARIDKOT,"ADESH INSTITUTE OF ENGINEERING & TECHNOLOGY, FARIDKOT",1-2816419012,"ADESH INSTITUTE OF ENGINEERING & TECHNOLOGY POST BOX NO. 11 SADIQ ROAD, FARIDKOT 151203 PUNJAB","Civil Engineering
Computer Science & Engineering
Electrical Engineering
Electronics & Communication Engineering
Information Technology",,,,,,,
1876,PUNJAB,PATIALA,PATIALA INSTITUTE OF ENGG AND TECHNOLOGY FOR WOMEN,1-2816421341,"VILL. NANDPUR KESHO, TEHSIL PATIALA, DISTT. PATIALA","COMPUTER SCIENCE AND ENGINEERING 
ELECTRONICS & COMMUNICATION ENGINEERING 
INFORMATION TECHNOLOGY",,,,,,,
1877,PUNJAB,MOHALI,INDO GLOBAL COLLEGE OF ENGINEERING,1-2864401001,"INDO GLOBAL EDUCATION FOUNDATION, VILLAGE - ABHIPUR, TEHSIL - KHARAR, DISTT. - SAS NAGAR ( MOHALI ), PUNJAB","CIVIL ENGINEERING
COMPUTER SCIENCE AND ENGINEERING
ELECTRONICS & COMMUNICATION ENGINEERING
MECHANICAL ENGINEERING",,,,,,,
1878,RAJASTHAN,JAIPUR,ARYA INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813466012,"SP-40, RIICO INDUSTRIAL AREA, DELHI ROAD, KUKAS JAIPUR - 302028","1. Automobile Engineering 
2. Computer Engineering 
3. Electrical Engineering 
4. Electronics & Communication Engineering 
5. Information Technology 
6. Mechanical Engineering 
7. Entrepreneur & Development Cell",,,,,,,
1879,RAJASTHAN,JAIPUR,JAIPUR NATIONAL UNIVERSITY (SCH. OF ENGG. & TECH.),1-2813542841,"JAGATPURA, JAIPUR","Mechanical Engineering
Biotechnology
Chemical Engineering
Civil Engineering 
Computer Engineering
Electrical Engineering
Food Technology",,,,,,,
1880,RAJASTHAN,JODHPUR,SLBS ENGINEERING COLLEGE,1-2813562337,"NH-112, JODHPUR-JAIPUR HIGHWAY, NEAR VILLAGE DANGIYAWAS, JODHPUR (RAJASTHAN)","Civil Engineering
Electrical Engineering
Mechanical Engineering
Computer Science
ECE
Information Technology",,,,,,,
1881,RAJASTHAN,JHUNJHUNU,BLM INSTITUTE OF TECHNOLOGY & MANAGEMENT SCIENCES,1-2813591755,"VILLAGE: RAJOTA, POST: KHETRI DISTT.: JHUNJHUNU STATE: RAJASTHAN PIN: 333503","Civil Engineering   
Computer Engineering	
Electrical Engineering   	
Electronics & Communication Engineering   ",,,,,,,
1882,RAJASTHAN,JAIPUR,ANAND INTERNATIONAL COLLEGE OF ENGINEERING,1-2813592057,"814, KANOTA, AGRA ROAD,","Computer Science and Engineering
Electronics and Communications Engineering
Electrical Engineering
Mechanical Engineering
Civil Engineering",,,,,,,
